ID,Exact label,Normalized name,Value,Qualifier,Unit,Data type,Definition,Page,Section,Category (IAOOI-v0),AoO chapter,Geographic level,Geographic scope,Period,Source (quote),Confidence,Status,DQ refs,Note
IND-447,Global Youth Dialogue 2025 (24 September 2025) — chat messages,event.gyd.chat_messages,1300,at_least,message,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,122,Global Youth Dialogue 2025,OUTPUT,—,event,Global Youth Dialogue 2025 (24 September 2025),2025-09-24,"1,300+ chat messages",H,extracted,,
IND-448,Global Youth Dialogue 2025 (24 September 2025) — reactions,event.gyd.reactions,800,at_least,reaction,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,122,Global Youth Dialogue 2025,OUTPUT,—,event,Global Youth Dialogue 2025 (24 September 2025),2025-09-24,800+ reactions during the session,H,extracted,,
IND-449,Global Youth Dialogue 2025 (24 September 2025) — interpretation languages,event.gyd.interpretation_languages,4,,language,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,122,Global Youth Dialogue 2025,OUTPUT,—,event,Global Youth Dialogue 2025 (24 September 2025),2025-09-24,"Interpretation was provided in English, Spanish, French, and Japanese",H,calculated,,
IND-450,Global Youth Dialogue 2025 (24 September 2025) — JCI Members,event.gyd.members,679,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,123,Global Youth Dialogue 2025,OUTPUT,—,event,Global Youth Dialogue 2025 (24 September 2025),2025-09-24,JCI Members 679 (79.6%),H,extracted,DQC-14,
IND-451,Global Youth Dialogue 2025 (24 September 2025) — JCI Members — share,event.gyd.members.share,0.796,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,123,Global Youth Dialogue 2025,OUTPUT,—,event,Global Youth Dialogue 2025 (24 September 2025),2025-09-24,JCI Members 679 (79.6%),H,extracted,DQC-14,
IND-452,Global Youth Dialogue 2025 (24 September 2025) — Non-Members,event.gyd.non_members,174,exact,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,123,Global Youth Dialogue 2025,OUTPUT,—,event,Global Youth Dialogue 2025 (24 September 2025),2025-09-24,Non-Members 174 (20.4%),H,extracted,DQC-14,
IND-453,Global Youth Dialogue 2025 (24 September 2025) — Non-Members — share,event.gyd.non_members.share,0.204,exact,ratio,percentage,NOT SPECIFIED IN THE SOURCE DOCUMENT,123,Global Youth Dialogue 2025,OUTPUT,—,event,Global Youth Dialogue 2025 (24 September 2025),2025-09-24,Non-Members 174 (20.4%),H,extracted,DQC-14,
IND-454,Gobal Youth Dialogue Attendees per Area,event.gyd.attendees_by_area,,,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,123,Global Youth Dialogue 2025,OUTPUT,—,geographic_area,Global Youth Dialogue 2025 (24 September 2025),2025-09-24,—,H,visual_data_not_extracted,VDX-09,
IND-455,Mastering Sustainable Leadership (SDG Academy) — participants reached,course.msl.participants,250,at_least,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,124,Initiatives Implemented Collaboratively with Partners,OUTPUT,—,event,4 Area Conferences,2025,the course reached over 250 participants,H,extracted,,
IND-456,Mastering Sustainable Leadership (SDG Academy) — JCI members introduced to the SDG Academy platform,course.msl.members_introduced,300,at_least,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,124,Initiatives Implemented Collaboratively with Partners,OUTPUT,—,event,4 Area Conferences,2025,introduced more than 300 JCI members to the SDG Academy's global learning platform,H,extracted,,
IND-457,Mastering Sustainable Leadership (SDG Academy) — Area Conferences piloted,course.msl.conferences,4,exact,event,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,124,Initiatives Implemented Collaboratively with Partners,ACTIVITY,—,event,4 Area Conferences,2025,Piloted across all four JCI Area Conferences,H,extracted,,
IND-458,SIXT — members who accessed services,partners.sixt.members,hundreds,exact,text_quantifier,text,NOT SPECIFIED IN THE SOURCE DOCUMENT,126,Member-Centric Partnerships,OUTPUT,—,global_network,GLOBAL,NOT SPECIFIED,hundreds of members have accessed SIXT services,L,extracted,,
IND-459,Quantic — JCI members enrolled,partners.quantic.enrolled,dozens,exact,text_quantifier,text,NOT SPECIFIED IN THE SOURCE DOCUMENT,126,Member-Centric Partnerships,OUTPUT,—,global_network,GLOBAL,NOT SPECIFIED,dozens of JCI members already enrolled,L,extracted,,
IND-460,JCI National and Local Organizations affiliated with ICC,partners.icc.affiliated,53,exact,organization,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,127,Member-Centric Partnerships,OUTPUT,—,global_network,GLOBAL,NOT SPECIFIED,53 JCI National and Local Organizations have successfully affiliated,M,extracted,,
IND-461,JCI National Organizations with formalized ICC collaborations,partners.icc.no_collaborations,11,exact,national_organization,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,127,Member-Centric Partnerships,OUTPUT,—,global_network,GLOBAL,NOT SPECIFIED,11 JCI National Organizations have formalized collaborations,H,extracted,,
IND-462,Zoho credit per member,partners.zoho.credit,100,exact,$ (currency not specified),currency,NOT SPECIFIED IN THE SOURCE DOCUMENT,127,Member-Centric Partnerships,INPUT,—,global_network,GLOBAL,NOT SPECIFIED,a $100 credit to use on Zoho services,M,extracted,,currency symbol '$' only; currency not specified
IND-463,WBAF training participants (all with certificates),partners.wbaf.training_participants,100,at_least,person,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,128,Partners' Engagements during JCI Events,OUTPUT,—,event,2025 JCI Asia and the Pacific Conference,2025,"The session attracted over 100 participants, all of whom received certificates of participation",H,extracted,,
IND-464,Partnerships Website — unique visitors,comm.partnerships_site.unique_visitors,6899,exact,visitor,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,129,Impact through Strategic Outreach and Member Engagement,OUTPUT,—,digital_channel,JCI Partnerships Website,past year,"6,899 unique visitors",H,extracted,,
IND-465,Partnerships Website — sessions,comm.partnerships_site.sessions,9164,exact,session,integer,NOT SPECIFIED IN THE SOURCE DOCUMENT,129,Impact through Strategic Outreach and Member Engagement,OUTPUT,—,digital_channel,JCI Partnerships Website,past year,"9,164 sessions",H,extracted,,
